1.392	2.087810
1.394	2.087776
1.396	2.087743
1.398	2.087709
1.400	2.087676
1.402	2.087643
1.404	2.087611
1.406	2.087578
1.408	2.087545
1.410	2.087513
1.412	2.087481
1.414	2.087449
1.416	2.087417
1.418	2.087385
1.420	2.087353
1.422	2.087321
1.424	2.087290
1.426	2.087259
1.428	2.087227
1.430	2.087196
1.432	2.087166
1.434	2.087135
1.436	2.087104
1.438	2.087074
1.440	2.087043
1.442	2.087013
1.444	2.086983
1.446	2.086953
1.448	2.086923
1.450	2.086893
1.452	2.086864
1.454	2.086834
1.456	2.086805
1.458	2.086776
1.460	2.086746
1.462	2.086717
1.464	2.086689
1.466	2.086660
1.468	2.086631
1.470	2.086603
1.472	2.086574
1.474	2.086546
1.476	2.086518
1.478	2.086490
1.480	2.086462
1.482	2.086434
1.484	2.086406
1.486	2.086379
1.488	2.086351
1.490	2.086324
1.492	2.086297
1.494	2.086269
1.496	2.086242
1.498	2.086215
1.500	2.086189
1.502	2.086162
1.504	2.086135
1.506	2.086109
1.508	2.086082
1.510	2.086056
1.512	2.086030
1.514	2.086004
1.516	2.085978
1.518	2.085952
1.520	2.085926
1.522	2.085901
1.524	2.085875
1.526	2.085850
1.528	2.085824
1.530	2.085799
1.532	2.085774
1.534	2.085749
1.536	2.085724
1.538	2.085699
1.540	2.085674
1.542	2.085650
1.544	2.085625
1.546	2.085601
1.548	2.085577
1.550	2.085552
1.552	2.085528
1.554	2.085504
1.556	2.085480
1.558	2.085456
1.560	2.085432
1.562	2.085409
1.564	2.085385
1.566	2.085362
1.568	2.085338
1.570	2.085315
1.572	2.085292
1.574	2.085268
1.576	2.085245
1.578	2.085222
1.580	2.085200
1.582	2.085177
1.584	2.085154
1.586	2.085131
1.588	2.085109
1.590	2.085087
1.592	2.085064
1.594	2.085042
1.596	2.085020
1.598	2.084998
1.600	2.084976
1.602	2.084954
1.604	2.084932
1.606	2.084910
1.608	2.084888
1.610	2.084867
1.612	2.084845
1.614	2.084824
1.616	2.084802
1.618	2.084781
1.620	2.084760
1.622	2.084739
1.624	2.084718
1.626	2.084697
1.628	2.084676
1.630	2.084655
1.632	2.084634
1.634	2.084614
1.636	2.084593
1.638	2.084573
1.640	2.084552
1.642	2.084532
1.644	2.084512
1.646	2.084492
1.648	2.084471
1.650	2.084451
1.652	2.084431
1.654	2.084412
1.656	2.084392
1.658	2.084372
1.660	2.084352
1.662	2.084333
1.664	2.084313
1.666	2.084294
1.668	2.084274
1.670	2.084255
1.672	2.084236
1.674	2.084217
1.676	2.084197
1.678	2.084178
1.680	2.084159
1.682	2.084140
1.684	2.084122
1.686	2.084103
1.688	2.084084
1.690	2.084066
1.692	2.084047
1.694	2.084028
1.696	2.084010
1.698	2.083992
1.700	2.083973
1.702	2.083955
1.704	2.083937
1.706	2.083919
1.708	2.083901
1.710	2.083883
1.712	2.083865
1.714	2.083847
1.716	2.083829
1.718	2.083812
1.720	2.083794
1.722	2.083776
1.724	2.083759
1.726	2.083741
1.728	2.083724
1.730	2.083707
1.732	2.083689
1.734	2.083672
1.736	2.083655
1.738	2.083638
1.740	2.083621
1.742	2.083604
1.744	2.083587
1.746	2.083570
1.748	2.083553
1.750	2.083536
1.752	2.083520
1.754	2.083503
1.756	2.083486
1.758	2.083470
1.760	2.083453
1.762	2.083437
1.764	2.083421
1.766	2.083404
1.768	2.083388
1.770	2.083372
1.772	2.083356
1.774	2.083340
1.776	2.083324
1.778	2.083308
1.780	2.083292
1.782	2.083276
1.784	2.083260
1.786	2.083244
1.788	2.083229
1.790	2.083213
1.792	2.083198
1.794	2.083182
1.796	2.083167
1.798	2.083151
1.800	2.083136
