300	2.40013493092963	0.00199927733792777
301	2.40245689760749	0.00196777353198099
302	2.40449102128563	0.00193691698451837
303	2.40624420525638	0.00190669686209888
304	2.40772335281204	0.00187710233128149
305	2.40893536724495	0.00184812255862518
306	2.40988715184741	0.00181974671068893
307	2.41058560991174	0.00179196395403171
308	2.41103764473027	0.00176476345521251
309	2.4112501595953	0.00173813438079029
310	2.41123005779916	0.00171206589732404
311	2.41098424263416	0.00168654717137273
312	2.41051961739262	0.00166156736949534
313	2.40984308536685	0.00163711565825085
314	2.40896154984919	0.00161318120419822
315	2.40788191413194	0.00158975317389645
316	2.40661108150741	0.00156682073390449
317	2.40515595526794	0.00154437305078134
318	2.40352343870583	0.00152239929108597
319	2.40172043511341	0.00150088862137735
320	2.39975384778298	0.00147983020821447
321	2.39763058000687	0.00145921321815629
322	2.3953575350774	0.00143902681776179
323	2.39294161628688	0.00141926017358996
324	2.39038972692763	0.00139990245219977
325	2.38770877029197	0.00138094282015019
326	2.38490564967221	0.0013623704440002
327	2.38198726836068	0.00134417449030878
328	2.37896052964968	0.0013263441256349
329	2.37583233683154	0.00130886851653754
330	2.37260959319858	0.00129173682957568
331	2.36929920204311	0.0012749382313083
332	2.36590806665746	0.00125846188829437
333	2.36244309033392	0.00124229696709286
334	2.35891117636484	0.00122643263426276
335	2.35531922804252	0.00121085805636304
336	2.35167414865927	0.00119556239995268
337	2.34798284150743	0.00118053483159065
338	2.34425220987929	0.00116576451783594
339	2.34048915706719	0.00115124062524751
340	2.33670058636345	0.00113695232038434
341	2.33289340106036	0.00112288876980542
342	2.32907450445027	0.00110903914006971
343	2.32525079982547	0.0010953925977362
344	2.3214291904783	0.00108193830936386
345	2.31761657970106	0.00106866544151166
346	2.31381987078608	0.00105556316073859
347	2.31004596702566	0.00104262063360362
348	2.30630177171214	0.00102982702666573
349	2.30259418813783	0.00101717150648389
350	2.29893011959504	0.00100464323961709
351	2.29531528046244	9.92232826021485E-4
352	2.29175062946405	9.79936599242055E-4
353	2.28823593641027	9.67752326220964E-4
354	2.28477097111147	9.55677773900377E-4
355	2.28135550337803	9.43710709222458E-4
356	2.27798930302033	9.31848899129374E-4
357	2.27467213984875	9.2009011056329E-4
358	2.27140378367367	9.0843211046637E-4
359	2.26818400430546	8.96872665780781E-4
360	2.26501257155451	8.85409543448689E-4
361	2.2618892552312	8.74040510412257E-4
362	2.25881382514591	8.62763333613652E-4
363	2.25578605110901	8.5157577999504E-4
364	2.25280570293088	8.40475616498585E-4
365	2.24987255042192	8.29460610066453E-4
366	2.24698636339248	8.18528527640809E-4
367	2.24414691165296	8.0767713616382E-4
368	2.24135396501373	7.96904202577649E-4
369	2.23860729328518	7.86207493824463E-4
370	2.23590666627768	7.75584776846427E-4
371	2.23325185380161	7.65033818585707E-4
372	2.23064262566735	7.54552385984467E-4
373	2.22807875168528	7.44138245984873E-4
374	2.22556000166578	7.33789165529092E-4
375	2.22308614541923	7.23502911559287E-4
376	2.22065695275601	7.13277251017624E-4
377	2.2182721934865	7.0310995084627E-4
378	2.21593163742108	6.92998777987388E-4
379	2.21363505437013	6.82941499383146E-4
380	2.21138221414402	6.72935881975707E-4
381	2.20917288655314	6.62979692707238E-4
382	2.20700684140786	6.53070698519904E-4
383	2.20488384851857	6.4320666635587E-4
384	2.20280367769565	6.33385363157302E-4
385	2.20076609874947	6.23604555866365E-4
386	2.19877088149041	6.13862011425224E-4
387	2.19681779572886	6.04155496776045E-4
388	2.19490661127519	5.94482778860994E-4
389	2.19303709793978	5.84841624622235E-4
390	2.19120902553302	5.75229801001934E-4
391	2.18942216386528	5.65645074942257E-4
392	2.18767628274693	5.56085213385369E-4
393	2.18597115198837	5.46547983273435E-4
394	2.18430654139997	5.37031151548621E-4
395	2.1826822207921	5.27532485153092E-4
396	2.18109795997516	5.18049751029013E-4
397	2.17955352875951	5.08580716118551E-4
398	2.17804869695555	4.9912314736387E-4
399	2.17658323437364	4.89674811707135E-4
400	2.17515691082416	4.80233476090513E-4
401	2.17376941181974	4.70799164787391E-4
402	2.17242008568196	4.61380931396046E-4
403	2.17110819643463	4.51990086845977E-4
404	2.16983300810158	4.42637942066685E-4
405	2.16859378470662	4.33335807987669E-4
406	2.16738979027357	4.24094995538428E-4
407	2.16622028882625	4.14926815648462E-4
408	2.16508454438849	4.05842579247271E-4
409	2.16398182098409	3.96853597264354E-4
410	2.16291138263689	3.8797118062921E-4
411	2.16187249337069	3.7920664027134E-4
412	2.16086441720932	3.70571287120243E-4
413	2.1598864181766	3.62076432105418E-4
414	2.15893776029634	3.53733386156366E-4
415	2.15801770759237	3.45553460202585E-4
416	2.15712552408851	3.37547965173574E-4
417	2.15626047380856	3.29728211998835E-4
418	2.15542182077636	3.22105511607866E-4
419	2.15460882901573	3.14691174930167E-4
420	2.15382076255047	3.07496512895238E-4
421	2.15305688540442	3.00529889133346E-4
422	2.15231646160139	2.93787878077834E-4
423	2.15159875516519	2.87264106862812E-4
424	2.15090303011966	2.80952202622392E-4
425	2.1502285504886	2.74845792490684E-4
426	2.14957458029584	2.68938503601799E-4
427	2.14894038356519	2.63223963089848E-4
428	2.14832522432048	2.57695798088941E-4
429	2.14772836658553	2.52347635733189E-4
430	2.14714907438415	2.47173103156703E-4
431	2.14658661174016	2.42165827493594E-4
432	2.14604024267739	2.37319435877973E-4
433	2.14550923121965	2.3262755544395E-4
434	2.14499284139075	2.28083813325636E-4
435	2.14449033721453	2.23681836657142E-4
436	2.1440009827148	2.19415252572579E-4
437	2.14352404191538	2.15277688206057E-4
